video_id,title,category_id,video_duration,tags_count,views,thumbnail_link,description_length,time_duration,published_at,keyword,thumbnail_path,object_complexity,element_complexity,brightness,colorfulness
xKeYwT6Kpgw,【うたアニメ】「とんとんとんとんアンパンマン♩」アンパンマンと歌おう！❤️人気の手遊びうた,27,158.0,16,9406447,https://i.ytimg.com/vi/xKeYwT6Kpgw/hqdefault.jpg,1506,241,2024-11-16T08:00:46Z,アニメ,thumbnails/xKeYwT6Kpgw.jpg,0.0,0.0,117.55798032407408,105.03294838361
XFzscLPGL-M,実写をパロったアニメ3選　アニメ、漫画,1,60.0,0,9744186,https://i.ytimg.com/vi/XFzscLPGL-M/hqdefault.jpg,32,253,2024-11-04T08:33:27Z,アニメ,thumbnails/XFzscLPGL-M.jpg,1.0,1.0,111.57229166666669,20.551268144917085
ZCTuveUPwU0,『呪術廻戦』硝子は最強になった#jujutsukaisen,1,14.0,24,10056248,https://i.ytimg.com/vi/ZCTuveUPwU0/hqdefault.jpg,225,246,2024-11-11T08:00:32Z,アニメ,thumbnails/ZCTuveUPwU0.jpg,0.0,0.0,64.35381365740741,15.043168739882464
YrW4NhDQ_uk,トリックアートドッキリ【アニメ】,24,34.0,6,7688630,https://i.ytimg.com/vi/YrW4NhDQ_uk/hqdefault.jpg,176,246,2024-11-11T09:30:12Z,アニメ,thumbnails/YrW4NhDQ_uk.jpg,1.0,1.0,81.03932291666666,21.60458841079566
B1l8ukqsXCM,こういうこと、よくあるよね。 #月曜日戦争 #パラスト #イラスト #アニメ  #バイオリン  #illustration #drawing #art #anime #violin  #short,22,23.0,0,8807390,https://i.ytimg.com/vi/B1l8ukqsXCM/hqdefault.jpg,0,253,2024-11-04T09:52:27Z,アニメ,thumbnails/B1l8ukqsXCM.jpg,1.0,1.0,85.75278356481482,7.7745588101215395
IAVOTVkb_v0,DANDADAN DANCE💃🏻 #dandadan #momoayase #momoayasecosplay #dance #dandadanedit #anime #cosplayer,1,14.0,0,8024834,https://i.ytimg.com/vi/IAVOTVkb_v0/hqdefault.jpg,0,238,2024-11-19T19:23:23Z,アニメ,thumbnails/IAVOTVkb_v0.jpg,1.0,1.0,75.4116550925926,68.75134554390783
20AOYpf3yzc,SOSサインを出す少女に気づけますか？#ドラ娘 #デュエマ #Plottアニメ,1,39.0,0,6261684,https://i.ytimg.com/vi/20AOYpf3yzc/hqdefault.jpg,1751,243,2024-11-15T05:00:02Z,アニメ,thumbnails/20AOYpf3yzc.jpg,5.0,3.0,112.32503472222224,35.61967461279836
XnjRYuUuCTU,告白する女の子！その結果は...😳 #アニメ #shorts,22,68.0,0,6292754,https://i.ytimg.com/vi/XnjRYuUuCTU/hqdefault.jpg,51,234,2024-11-23T10:45:08Z,アニメ,thumbnails/XnjRYuUuCTU.jpg,0.0,0.0,85.22683449074074,13.108604316909169
IyD5_LHAYoo,【アニメ】アニサキスにあたって万バズしたVTuber #ゆるかい #日常 #VTuber,24,59.0,10,6346740,https://i.ytimg.com/vi/IyD5_LHAYoo/hqdefault.jpg,146,239,2024-11-18T10:41:08Z,アニメ,thumbnails/IyD5_LHAYoo.jpg,0.0,0.0,89.04861689814815,27.26349300652793
k-RwtgtHdDY,【アニメ】ころんくんのポップコーンマシン #すとぷり #anime,24,51.0,0,6926361,https://i.ytimg.com/vi/k-RwtgtHdDY/hqdefault.jpg,70,246,2024-11-11T07:45:05Z,アニメ,thumbnails/k-RwtgtHdDY.jpg,0.0,0.0,99.25065393518518,37.66933053965885
8NgxqnYWI-8,妖怪ウォッチのアニメ懐かしい#shorts #妖怪ウォッチ,20,23.0,0,7421416,https://i.ytimg.com/vi/8NgxqnYWI-8/hqdefault.jpg,0,258,2024-10-30T09:00:13Z,アニメ,thumbnails/8NgxqnYWI-8.jpg,0.0,0.0,56.21956597222222,43.13260897042314
ZvKf1QhDhxU,「そんなこと全然思ってないよう！！」from TVアニメ『#BLEACH 千年血戦篇』32話｜#久保帯人 #週刊少年ジャンプ #アニメ #manga #anime,1,38.0,0,7978554,https://i.ytimg.com/vi/ZvKf1QhDhxU/hqdefault.jpg,0,246,2024-11-11T09:00:27Z,アニメ,thumbnails/ZvKf1QhDhxU.jpg,0.0,0.0,117.25234375,31.622089962189325
G59OIHl_wD8,覇王色の衝突 #anime #ワンピース #onepiece #アニメ #覇王色 #shorts #おすすめ,22,60.0,0,6390866,https://i.ytimg.com/vi/G59OIHl_wD8/hqdefault.jpg,0,259,2024-10-29T11:27:14Z,アニメ,thumbnails/G59OIHl_wD8.jpg,1.0,1.0,36.03016782407408,34.65549665861875
BMLbUAdhdQM,【ダンダダン】描写が細かすぎる #漫画 #アニメ #shorts,22,58.0,0,5140345,https://i.ytimg.com/vi/BMLbUAdhdQM/hqdefault.jpg,0,241,2024-11-17T01:00:11Z,アニメ,thumbnails/BMLbUAdhdQM.jpg,1.0,1.0,133.07393518518518,32.78043503395291
EGJfzDqyY6U,声優がレベチで凄いw  アニメ、漫画,1,40.0,0,5482522,https://i.ytimg.com/vi/EGJfzDqyY6U/hqdefault.jpg,41,237,2024-11-20T12:19:33Z,アニメ,thumbnails/EGJfzDqyY6U.jpg,5.0,1.0,95.1546585648148,41.12165593355957
BOpkvihzBlI,今なら放送出来ない国民的アニメの問題回2選　アニメ、漫画,1,60.0,0,4737156,https://i.ytimg.com/vi/BOpkvihzBlI/hqdefault.jpg,26,248,2024-11-09T11:38:28Z,アニメ,thumbnails/BOpkvihzBlI.jpg,0.0,0.0,92.98027199074076,27.328124796222028
NQZNnk0NVvw,【クロミアニメ】第1話「こんな世界大キライ」【はちゃめちゃ！マルチバース大脱出！】,10,107.0,44,4579236,https://i.ytimg.com/vi/NQZNnk0NVvw/hqdefault.jpg,2574,257,2024-10-31T09:00:31Z,アニメ,thumbnails/NQZNnk0NVvw.jpg,0.0,0.0,113.6701851851852,94.84345426798222
YZz7iBn5H3k,趣味をバカにした最低男の末路...  #Plottアニメ #フラグちゃん,1,48.0,0,4679473,https://i.ytimg.com/vi/YZz7iBn5H3k/hqdefault.jpg,729,250,2024-11-07T09:00:28Z,アニメ,thumbnails/YZz7iBn5H3k.jpg,3.0,3.0,79.21728009259259,26.466481000385652
eZeCJcawAv8,演劇あるある  #創作 #illustration #イラスト #アナログ絵 #アニメ #short #shorts,22,59.0,0,5043289,https://i.ytimg.com/vi/eZeCJcawAv8/hqdefault.jpg,0,240,2024-11-17T09:15:35Z,アニメ,thumbnails/eZeCJcawAv8.jpg,2.0,2.0,117.38736689814814,2.7548016854533497
3nn-MbdLV70,人間  #創作 #illustration #イラスト #アニメ #short #shorts,22,16.0,0,4801207,https://i.ytimg.com/vi/3nn-MbdLV70/hqdefault.jpg,0,249,2024-11-08T09:18:15Z,アニメ,thumbnails/3nn-MbdLV70.jpg,3.0,2.0,89.20845486111111,3.273255489509284
Z3Be52qs6P8,『ちっとも未成年じゃない私はド深夜に撮影出来ちゃうからねー？？』 #推しの子 #oshinoko,1,37.0,0,5493439,https://i.ytimg.com/vi/Z3Be52qs6P8/hqdefault.jpg,0,249,2024-11-08T14:47:01Z,アニメ,thumbnails/Z3Be52qs6P8.jpg,0.0,0.0,59.96717592592593,43.168397661071445
j2TUZZLV5RE,電話先にいるのは…？#Plottアニメ,1,45.0,0,5257276,https://i.ytimg.com/vi/j2TUZZLV5RE/hqdefault.jpg,3754,231,2024-11-27T05:00:36Z,アニメ,thumbnails/j2TUZZLV5RE.jpg,1.0,1.0,78.94116319444444,35.90311056295998
QcnYNbaHu94,えんどれす【アニメにありそうな技 アニメ編】#スポーツあるある #スポーツ #えんどれす #あるある #ドッジボール,24,58.0,0,4339798,https://i.ytimg.com/vi/QcnYNbaHu94/hqdefault.jpg,0,230,2024-11-27T09:30:08Z,アニメ,thumbnails/QcnYNbaHu94.jpg,2.0,1.0,72.48519675925925,63.522524163304624
jc-KqXXU1BI,運命の赤い糸が可視化されたら… #Plottアニメ,1,42.0,0,4541763,https://i.ytimg.com/vi/jc-KqXXU1BI/hqdefault.jpg,1760,238,2024-11-19T08:00:36Z,アニメ,thumbnails/jc-KqXXU1BI.jpg,4.0,3.0,99.75660879629628,30.366045052349016
AQjgrYWc_zU,LiSA｢QUEEN｣ × TVアニメ『シャングリラ・フロンティア』2nd season 第1クール  Collaboration Movie,10,189.0,69,3880958,https://i.ytimg.com/vi/AQjgrYWc_zU/hqdefault.jpg,806,240,2024-11-17T11:00:07Z,アニメ,thumbnails/AQjgrYWc_zU.jpg,1.0,1.0,97.13057291666668,81.0132087019748
u08tZvEOtD0,【究極の二択】あなたはどっち？ #テイペン #Plottアニメ,1,39.0,0,4293719,https://i.ytimg.com/vi/u08tZvEOtD0/hqdefault.jpg,1009,241,2024-11-16T09:01:02Z,アニメ,thumbnails/u08tZvEOtD0.jpg,3.0,3.0,72.77259837962963,34.94987201364256
qnhE7ihDKGY,【ASMR】クマリンおままごとタイム🐟🍴#shorts,24,60.0,0,3958437,https://i.ytimg.com/vi/qnhE7ihDKGY/hqdefault.jpg,262,235,2024-11-22T09:01:02Z,アニメ,thumbnails/qnhE7ihDKGY.jpg,0.0,0.0,93.78387152777778,42.401640617818465
E_6FaFSVzCg,「……べっつに……」from TVアニメ『#BLEACH 千年血戦篇』32話｜#久保帯人 #週刊少年ジャンプ #アニメ #manga #anime,1,37.0,0,4271124,https://i.ytimg.com/vi/E_6FaFSVzCg/hqdefault.jpg,0,244,2024-11-13T09:00:25Z,アニメ,thumbnails/E_6FaFSVzCg.jpg,1.0,1.0,104.07155092592592,25.090720815060937
frfDBZ2WeB0,アニメのモモを見て気づいた事があるんだけどさ…【ダンダダン】#反応集,22,51.0,0,3603319,https://i.ytimg.com/vi/frfDBZ2WeB0/hqdefault.jpg,0,249,2024-11-09T03:00:36Z,アニメ,thumbnails/frfDBZ2WeB0.jpg,1.0,1.0,80.37318865740741,49.74161909618392
EzJdQ1QYfaY,調査兵団になって友達駆逐するやつ【アニメ】,24,25.0,8,3510525,https://i.ytimg.com/vi/EzJdQ1QYfaY/hqdefault.jpg,176,254,2024-11-03T09:30:06Z,アニメ,thumbnails/EzJdQ1QYfaY.jpg,0.0,0.0,56.90615162037037,38.19501266371257
Sbc9cUjAA6c,㊗️300万再生！リゼロ最新話3期5話アニメ勢は知らない設定3選#リゼロ #ネタバレ注意,22,56.0,0,3407358,https://i.ytimg.com/vi/Sbc9cUjAA6c/hqdefault.jpg,0,257,2024-10-31T06:47:27Z,アニメ,thumbnails/Sbc9cUjAA6c.jpg,3.0,3.0,105.5784085648148,28.65952858210429
WWTASdqsSYw,あのMOB強い？　#マイクラアニメ　#マイクラ,20,36.0,7,3402881,https://i.ytimg.com/vi/WWTASdqsSYw/hqdefault.jpg,328,253,2024-11-04T08:00:31Z,アニメ,thumbnails/WWTASdqsSYw.jpg,1.0,1.0,74.01074652777778,50.00917466890277
Fa23pypycvM,スイミーの世界を生きるやつ【アニメ】,24,60.0,9,3469295,https://i.ytimg.com/vi/Fa23pypycvM/hqdefault.jpg,187,249,2024-11-08T09:30:04Z,アニメ,thumbnails/Fa23pypycvM.jpg,1.0,1.0,59.81439236111111,67.15010497929708
r9KZyXd5cL8,国民的アニメの危ない回3選　アニメ、漫画,1,60.0,0,3372895,https://i.ytimg.com/vi/r9KZyXd5cL8/hqdefault.jpg,24,258,2024-10-30T07:00:30Z,アニメ,thumbnails/r9KZyXd5cL8.jpg,0.0,0.0,109.15141782407407,45.02709504813995
TWiWToelZ50,授業中の謎の伝言 #Plottアニメ #フラグちゃん,1,39.0,0,3310426,https://i.ytimg.com/vi/TWiWToelZ50/hqdefault.jpg,729,249,2024-11-08T09:00:27Z,アニメ,thumbnails/TWiWToelZ50.jpg,2.0,2.0,104.60659143518518,29.697901047350054
pMCMRmv05pM,偏差値高すぎる学級崩壊【アニメ】【コント】,1,354.0,15,3186324,https://i.ytimg.com/vi/pMCMRmv05pM/hqdefault.jpg,984,255,2024-11-02T10:00:58Z,アニメ,thumbnails/pMCMRmv05pM.jpg,12.0,5.0,86.70265046296296,69.15615640735254
cc19t1EW7bk,【恋愛】赤ちゃん化した先輩♂ @番外編/海海+ソラ(1人３役),24,45.0,6,3448783,https://i.ytimg.com/vi/cc19t1EW7bk/hqdefault.jpg,368,241,2024-11-17T04:45:01Z,アニメ,thumbnails/cc19t1EW7bk.jpg,4.0,2.0,107.26978587962962,21.147220039040473
nvX0MTlWDlc,右左どっち？ #Plottアニメ,1,16.0,0,3497779,https://i.ytimg.com/vi/nvX0MTlWDlc/hqdefault.jpg,1760,238,2024-11-20T05:00:43Z,アニメ,thumbnails/nvX0MTlWDlc.jpg,3.0,1.0,84.86042824074075,37.66176578802309
uC8Q513QEQ0,顔のアザをバカにされて... #plottアニメ,1,50.0,0,3044380,https://i.ytimg.com/vi/uC8Q513QEQ0/hqdefault.jpg,1871,254,2024-11-03T08:00:37Z,アニメ,thumbnails/uC8Q513QEQ0.jpg,3.0,3.0,78.72110532407407,25.331554086159233
G0eKzU_fV00,I Tried Real Augmented Reality Glasses!,28,1229.0,7,6492559,https://i.ytimg.com/vi/G0eKzU_fV00/hqdefault.jpg,469,256,2024-11-01T19:30:02Z,テクノロジー,thumbnails/G0eKzU_fV00.jpg,1.0,1.0,94.19991898148147,47.194870971194085
UCbb7d4KcvQ,"$3,000 Razer #PC can't be fixed! Razer WORSE than Apple w/ Right to Repair #tech #technology #shorts",2,60.0,0,7159224,https://i.ytimg.com/vi/UCbb7d4KcvQ/hqdefault.jpg,730,257,2024-10-31T11:00:38Z,テクノロジー,thumbnails/UCbb7d4KcvQ.jpg,2.0,1.0,64.27775462962963,17.082192258767982
AvgUc950GUg,Effortless Control: Setting Up Your Air Mouse Remote! #tamil  #viral #technology,28,45.0,4,5644893,https://i.ytimg.com/vi/AvgUc950GUg/hqdefault.jpg,330,256,2024-11-01T13:33:16Z,テクノロジー,thumbnails/AvgUc950GUg.jpg,7.0,2.0,102.67769097222222,26.924297574878352
5MZEe2-8vKQ,$2000 MSI Gaming Laptop is Rigged to FAIL #tech #pc #technology #shorts,28,60.0,0,1685355,https://i.ytimg.com/vi/5MZEe2-8vKQ/hqdefault.jpg,375,240,2024-11-17T21:21:05Z,テクノロジー,thumbnails/5MZEe2-8vKQ.jpg,0.0,0.0,83.68473958333334,11.73616756475979
r08RM1l199k,ThinkPad X1 Carbon ruined by an ADATA SSD #tech #pc #technology #shorts,28,60.0,0,1248767,https://i.ytimg.com/vi/r08RM1l199k/hqdefault.jpg,356,248,2024-11-09T19:44:56Z,テクノロジー,thumbnails/r08RM1l199k.jpg,3.0,1.0,75.54226273148149,29.614457575414654
-RT9P6Tkn2E,CyberPower Gaming #PC Motherboard Upgrade Fail #tech #technology #shorts,28,60.0,0,884350,https://i.ytimg.com/vi/-RT9P6Tkn2E/hqdefault.jpg,404,254,2024-11-03T20:22:36Z,テクノロジー,thumbnails/-RT9P6Tkn2E.jpg,5.0,3.0,57.2407349537037,32.107701654133066
ICFi-pmqcjM,"Insights to act on. A conversation with Oura’s Jason Russell, on the future of wearable technology.",28,1771.0,2,818606,https://i.ytimg.com/vi/ICFi-pmqcjM/hqdefault.jpg,1326,231,2024-11-26T20:00:44Z,テクノロジー,thumbnails/ICFi-pmqcjM.jpg,2.0,1.0,73.38001157407408,94.88661253275863
znitWhlKHFo,もう再現できない日本のロストテクノロジー3選 #テイペン #plottアニメ,1,52.0,0,791845,https://i.ytimg.com/vi/znitWhlKHFo/hqdefault.jpg,957,255,2024-11-02T09:01:04Z,テクノロジー,thumbnails/znitWhlKHFo.jpg,0.0,0.0,75.27449074074075,50.0301046139155
_TRUsM--IRw,FULL BRIDGE RECTIFIER #design #experiment #technology #funny,28,60.0,0,678055,https://i.ytimg.com/vi/_TRUsM--IRw/hqdefault.jpg,118,247,2024-11-10T17:00:13Z,テクノロジー,thumbnails/_TRUsM--IRw.jpg,3.0,1.0,52.42396990740741,20.33087351910323
TD-cBQKIrKE,ARC SPEAKER #technology #experiment #diy #funny,28,60.0,0,632352,https://i.ytimg.com/vi/TD-cBQKIrKE/hqdefault.jpg,57,245,2024-11-12T17:02:33Z,テクノロジー,thumbnails/TD-cBQKIrKE.jpg,3.0,3.0,58.7951099537037,34.07967815373918
WstlJWopBGU,再現不可能なロストテクノロジー#科学 #ゆっくり解説 #雑学,28,55.0,0,546534,https://i.ytimg.com/vi/WstlJWopBGU/hqdefault.jpg,0,232,2024-11-25T08:45:02Z,テクノロジー,thumbnails/WstlJWopBGU.jpg,3.0,2.0,48.29726851851852,26.62313577809211
dmeHlE3MWGk,OPPO Find X8 immersive unboxing! What level? # Digital Technology # Mobile Phone #shorts,28,42.0,0,227429,https://i.ytimg.com/vi/dmeHlE3MWGk/hqdefault.jpg,0,245,2024-11-12T15:40:27Z,テクノロジー,thumbnails/dmeHlE3MWGk.jpg,3.0,3.0,78.92067129629629,27.14891080281129
u-wnSStKrYA,Samsung Galaxy Z Fold 7 🔥,28,13.0,24,217841,https://i.ytimg.com/vi/u-wnSStKrYA/hqdefault.jpg,234,245,2024-11-12T15:30:16Z,テクノロジー,thumbnails/u-wnSStKrYA.jpg,0.0,0.0,83.08679398148148,25.38278313032194
fZfQELXnBmA,ロストテクノロジー、、、 #解説 #雑学 #深海,22,59.0,0,115839,https://i.ytimg.com/vi/fZfQELXnBmA/hqdefault.jpg,0,235,2024-11-22T13:35:20Z,テクノロジー,thumbnails/fZfQELXnBmA.jpg,1.0,1.0,59.692453703703706,64.1009199512877
CJgmJEZl4vY,【テクノロジー】岸本が見た二十年後の未来【Future you】,24,1353.0,11,77879,https://i.ytimg.com/vi/CJgmJEZl4vY/hqdefault.jpg,721,243,2024-11-14T11:00:06Z,テクノロジー,thumbnails/CJgmJEZl4vY.jpg,2.0,2.0,47.78346064814815,68.3326343462939
0ckVO7NEUXs,現代の人間には再現不可能なロストテクノロジー3選　#都市伝説,24,58.0,0,54887,https://i.ytimg.com/vi/0ckVO7NEUXs/hqdefault.jpg,0,242,2024-11-16T03:29:41Z,テクノロジー,thumbnails/0ckVO7NEUXs.jpg,1.0,1.0,41.08909722222222,53.56479734230492
Wcd7OLrkNDc,📱アンチテクノロジー📱/残響のリフレイン,24,185.0,0,51576,https://i.ytimg.com/vi/Wcd7OLrkNDc/hqdefault.jpg,677,237,2024-11-20T12:00:47Z,テクノロジー,thumbnails/Wcd7OLrkNDc.jpg,1.0,1.0,62.941753472222224,43.9816407430323
ehQ92jZ-oZ4,【電気のゲレンデ】メルセデス・ベンツ G580 with EQテクノロジー Edition 1 を ラブカーズtv 河口まなぶが内外装チェック！見た目は同じだが、中身は別物！,2,1203.0,8,39956,https://i.ytimg.com/vi/ehQ92jZ-oZ4/hqdefault.jpg,860,244,2024-11-13T22:00:25Z,テクノロジー,thumbnails/ehQ92jZ-oZ4.jpg,2.0,1.0,78.75135416666667,65.73458881507462
T6QaKG74SLg,【ロストテクノロジー】再現不可能な古代の超技術７選【ゆっくり解説】,22,1267.0,0,38841,https://i.ytimg.com/vi/T6QaKG74SLg/hqdefault.jpg,239,246,2024-11-11T11:00:29Z,テクノロジー,thumbnails/T6QaKG74SLg.jpg,5.0,1.0,93.3500636574074,69.21141886849642
kHAJ0FlckBM,現代科学でも再現不能の日本のロストテクノロジー&謎のオーパーツ12選【古代遺物】【都市伝説】,24,1913.0,13,30596,https://i.ytimg.com/vi/kHAJ0FlckBM/hqdefault.jpg,389,257,2024-10-31T10:30:16Z,テクノロジー,thumbnails/kHAJ0FlckBM.jpg,0.0,0.0,69.48250578703704,63.83437683526408
xo5zhYo90Wc,MLB御用達の最新テクノロジーで計測！たった1時間でヒット率爆増【Hit Trax】,17,934.0,6,14852,https://i.ytimg.com/vi/xo5zhYo90Wc/hqdefault.jpg,1488,258,2024-10-30T11:01:23Z,テクノロジー,thumbnails/xo5zhYo90Wc.jpg,3.0,2.0,88.7728125,79.96819346806765
j_IVl7whRDY,再現不可能と言われている日本のロストテクノロジーがヤバい #都市伝説 #ホラー #雑学 #ゆっくり解説,1,60.0,51,16087,https://i.ytimg.com/vi/j_IVl7whRDY/hqdefault.jpg,648,244,2024-11-13T11:01:01Z,テクノロジー,thumbnails/j_IVl7whRDY.jpg,0.0,0.0,55.04700231481481,55.39125071490373
Pee6bSV4E5E,GターンとGステアリングとは!?G580 with EQテクノロジー登場！ #g580eq #gturn #shorts,2,42.0,0,13379,https://i.ytimg.com/vi/Pee6bSV4E5E/hqdefault.jpg,0,242,2024-11-15T11:12:00Z,テクノロジー,thumbnails/Pee6bSV4E5E.jpg,2.0,2.0,72.77931134259259,12.114862114638278
LzDy08HpRTc,本当に存在する驚きの昆虫テクノロジー3選！ #都市伝説 #昆虫 #テクノロジー #科学,22,58.0,0,12820,https://i.ytimg.com/vi/LzDy08HpRTc/hqdefault.jpg,0,230,2024-11-27T10:00:18Z,テクノロジー,thumbnails/LzDy08HpRTc.jpg,0.0,0.0,46.72359375,32.097533354429245
8Hw0Vq4sQng,中国「私たちがテクノロジー世界一」漁村からハイテク都市となった深センが崩壊 その現状が酷すぎた【海外の反応】,24,1429.0,3,11193,https://i.ytimg.com/vi/8Hw0Vq4sQng/hqdefault.jpg,196,244,2024-11-13T10:00:08Z,テクノロジー,thumbnails/8Hw0Vq4sQng.jpg,3.0,2.0,71.04875578703704,70.25448979243974
qItBXe3fFXQ,MLB御用達の最新テクノロジーで、クーニンさんのバッティングを魔改造してみた結果...,17,656.0,7,11232,https://i.ytimg.com/vi/qItBXe3fFXQ/hqdefault.jpg,1488,232,2024-11-25T10:00:53Z,テクノロジー,thumbnails/qItBXe3fFXQ.jpg,4.0,1.0,96.65607060185184,66.3873505344484
1jC6QHRRrjE,【科学】イーロン・マスクによる最新テクノロジーが凄すぎた...。＋NASAの最新宇宙服【 科学技術 未来 技術特異点 】,24,870.0,11,9714,https://i.ytimg.com/vi/1jC6QHRRrjE/hqdefault.jpg,492,250,2024-11-07T12:05:00Z,テクノロジー,thumbnails/1jC6QHRRrjE.jpg,2.0,1.0,39.32245949074074,52.54286625995731
W8AXew45CSk,🤖おどろきの進化！テクノロジー＆ロボティクス１０選👀,24,382.0,4,7201,https://i.ytimg.com/vi/W8AXew45CSk/hqdefault.jpg,1189,255,2024-11-02T10:11:28Z,テクノロジー,thumbnails/W8AXew45CSk.jpg,2.0,2.0,99.2862037037037,29.491456918843703
FCdCAPdQK7I,古代テクノロジーに関する驚きの雑学3選 #雑学 #歴史 #古代 #テクノロジー #ピリレイスの地図,22,58.0,0,7197,https://i.ytimg.com/vi/FCdCAPdQK7I/hqdefault.jpg,13,249,2024-11-08T09:00:14Z,テクノロジー,thumbnails/FCdCAPdQK7I.jpg,0.0,0.0,33.10780671296296,34.31827101590467
kZyVfTICDdg,【ミニッシュの構造的側面】#ミニッシュ #ミニッシュテクノロジー #ミニッシュジャパン #shorts,27,54.0,3,7358,https://i.ytimg.com/vi/kZyVfTICDdg/hqdefault.jpg,202,243,2024-11-14T11:00:59Z,テクノロジー,thumbnails/kZyVfTICDdg.jpg,5.0,2.0,65.2869386574074,41.00841174071077
nbw4icHzkvc,【健康的な美しさミニッシュ】#ミニッシュ #ミニッシュテクノロジー #ミニッシュジャパン #shorts,27,31.0,3,8040,https://i.ytimg.com/vi/nbw4icHzkvc/hqdefault.jpg,161,256,2024-11-01T11:00:56Z,テクノロジー,thumbnails/nbw4icHzkvc.jpg,9.0,1.0,84.82929398148148,38.82970674468539
cs-SVW6-xmo,古代に存在したかもしれない現在のテクノロジー3選 #shorts  #都市伝説 #古代文明,24,40.0,3,5121,https://i.ytimg.com/vi/cs-SVW6-xmo/hqdefault.jpg,102,255,2024-11-02T10:00:39Z,テクノロジー,thumbnails/cs-SVW6-xmo.jpg,1.0,1.0,55.367077546296294,63.0844112647963
oHHg7gsi910,【歯のアンチエイジングとは？】#ミニッシュ #ミニッシュテクノロジー #ミニッシュジャパン #shorts,27,54.0,3,4998,https://i.ytimg.com/vi/oHHg7gsi910/hqdefault.jpg,165,244,2024-11-13T11:00:56Z,テクノロジー,thumbnails/oHHg7gsi910.jpg,2.0,1.0,74.80546875,35.100007496795214
zEZxdlW0u1Y,【ミニッシュ正規品認証システム】#ミニッシュ #ミニッシュテクノロジー #ミニッシュジャパン #shorts,27,48.0,3,10200,https://i.ytimg.com/vi/zEZxdlW0u1Y/hqdefault.jpg,165,246,2024-11-11T11:01:13Z,テクノロジー,thumbnails/zEZxdlW0u1Y.jpg,1.0,1.0,82.870625,31.115869532106007
3xvMi6BYalg,AmbiqのSPOTテクノロジーでエネルギー効率を向上,28,95.0,20,3982,https://i.ytimg.com/vi/3xvMi6BYalg/hqdefault.jpg,610,233,2024-11-24T09:42:46Z,テクノロジー,thumbnails/3xvMi6BYalg.jpg,0.0,0.0,119.46507523148148,79.77956237285701
eg1l92W22gk,【新登場】Zテック20!? iFreePlus 世界トレンド・テクノロジー株｜商品紹介・FANG+やナスダックとの違いは？【大和アセット】(81),22,300.0,11,3659,https://i.ytimg.com/vi/eg1l92W22gk/hqdefault.jpg,1685,231,2024-11-26T12:38:05Z,テクノロジー,thumbnails/eg1l92W22gk.jpg,0.0,0.0,121.85009837962964,110.8529187467806
AZjKgaeRexQ,トクリュウ型犯罪 テクノロジーで凶悪化 #ABEMA的ニュースショー #Shorts,25,55.0,13,3567,https://i.ytimg.com/vi/AZjKgaeRexQ/hqdefault.jpg,509,256,2024-11-01T10:00:19Z,テクノロジー,thumbnails/AZjKgaeRexQ.jpg,4.0,1.0,106.9722164351852,35.87539544866717
BrijiUqfDV4,【ミニッシュをすると綺麗になる？】#ミニッシュ #ミニッシュテクノロジー #ミニッシュジャパン #shorts,27,42.0,4,3772,https://i.ytimg.com/vi/BrijiUqfDV4/hqdefault.jpg,165,260,2024-10-28T11:00:14Z,テクノロジー,thumbnails/BrijiUqfDV4.jpg,1.0,1.0,63.94297453703704,69.17057186563167
Ne2TrV1o754,【不必要な切削をしないミニッシュ】#ミニッシュ #ミニッシュテクノロジー #ミニッシュジャパン #shorts,27,38.0,3,4527,https://i.ytimg.com/vi/Ne2TrV1o754/hqdefault.jpg,165,231,2024-11-26T11:00:31Z,テクノロジー,thumbnails/Ne2TrV1o754.jpg,1.0,1.0,40.187783564814815,37.579376315765515
wSt-46WKKJ0,感動する日本のテクノロジー発展TOP5#shorts＃感動＃日本＃テクノロジー＃雑学＃心に刺さる,22,54.0,0,2928,https://i.ytimg.com/vi/wSt-46WKKJ0/hqdefault.jpg,0,238,2024-11-19T09:01:01Z,テクノロジー,thumbnails/wSt-46WKKJ0.jpg,1.0,1.0,16.402795138888887,17.73854216873947
dJCnygbH_Hg,【バーチャル美少女ねむさん登場】メタバースとテクノロジーが作り出す未来を徹底討論！,22,8761.0,0,2705,https://i.ytimg.com/vi/dJCnygbH_Hg/hqdefault.jpg,1278,234,2024-11-23T13:29:43Z,テクノロジー,thumbnails/dJCnygbH_Hg.jpg,0.0,0.0,116.7079224537037,42.71106534088118
LCGYWfbyBWc,Big Bear Bald Eagle Live Nest - Cam 2 - Wide View,27,0.0,0,35328096,https://i.ytimg.com/vi/LCGYWfbyBWc/hqdefault_live.jpg,1412,254,2024-11-03T14:33:35Z,ライフスタイル,thumbnails/LCGYWfbyBWc.jpg,1.0,1.0,84.31154513888889,23.9380692842594
H6kidvUSG-Q,Dubai luxurious lifestyle                         #science #sciencefacts,28,52.0,4,32609686,https://i.ytimg.com/vi/H6kidvUSG-Q/hqdefault.jpg,398,252,2024-11-06T05:41:00Z,ライフスタイル,thumbnails/H6kidvUSG-Q.jpg,2.0,1.0,66.86295717592593,49.64932697294111
